Id,QtdProduto,ValorTotalConsumo,ValorProduto,PrecoCompraProduto,Tipo,DataConsumacao,Hospedagem_Id,Movimentacao_Id,Produto_Id
421,3,6.0,2.0,0.5,1,2032-05-25,8824,10421,23
422,1,2.0,2.0,0.5,1,2031-04-28,5124,10422,26
423,2,12.0,6.0,2.0,1,2030-03-05,1710,10423,8
424,2,11.0,5.5,2.0,1,2032-08-31,2785,10424,39
425,3,18.0,6.0,2.0,1,2031-02-01,7949,10425,8
426,3,12.0,4.0,1.5,1,2030-07-02,3799,10426,13
427,2,12.0,6.0,2.0,1,2031-01-20,7008,10427,19
428,1,2.0,2.0,0.5,1,2031-02-20,578,10428,40
429,1,5.0,5.0,2.0,1,2030-04-06,96,10429,22
430,2,13.0,6.5,2.5,1,2032-04-02,8375,10430,35
431,3,16.5,5.5,2.0,1,2031-02-15,8527,10431,17
432,1,7.5,7.5,3.0,1,2030-09-27,4376,10432,11
433,3,19.5,6.5,2.5,1,2032-02-28,2003,10433,35
434,2,13.0,6.5,2.5,1,2031-12-27,6745,10434,33
435,2,5.0,2.5,1.0,1,2031-12-03,2201,10435,16
436,3,13.5,4.5,1.5,1,2030-11-22,7955,10436,31
437,1,6.5,6.5,2.5,1,2032-01-20,6465,10437,21
438,2,13.0,6.5,2.5,1,2030-01-30,5166,10438,28
439,3,12.0,4.0,1.5,1,2031-10-17,1624,10439,13
440,3,19.5,6.5,2.5,1,2030-03-27,2204,10440,15
441,3,16.5,5.5,2.0,1,2031-02-05,8502,10441,39
442,2,11.0,5.5,2.0,1,2031-01-14,4702,10442,17
443,1,6.5,6.5,2.5,1,2032-07-03,4521,10443,34
444,1,2.0,2.0,0.5,1,2032-02-23,8127,10444,2
445,2,15.0,7.5,3.0,1,2031-06-10,581,10445,11
446,1,5.5,5.5,2.0,1,2032-09-10,3360,10446,25
447,2,5.0,2.5,1.0,1,2032-07-27,196,10447,16
448,3,6.0,2.0,0.5,1,2031-11-11,7384,10448,36
449,1,6.5,6.5,2.5,1,2031-11-30,3829,10449,28
450,3,15.0,5.0,2.0,1,2032-10-08,492,10450,22
451,2,12.0,6.0,2.0,1,2031-05-04,4186,10451,3
452,1,6.5,6.5,2.5,1,2032-05-27,6064,10452,34
453,2,6.0,3.0,1.0,1,2031-12-09,6223,10453,5
454,3,22.5,7.5,3.0,1,2031-01-16,4119,10454,11
455,2,8.0,4.0,1.5,1,2032-01-01,1119,10455,32
456,1,2.5,2.5,1.0,1,2031-06-02,8224,10456,16
457,1,2.5,2.5,1.0,1,2032-09-07,1935,10457,16
458,2,11.0,5.5,2.0,1,2032-12-16,3036,10458,17
459,1,2.0,2.0,0.5,1,2031-11-22,2075,10459,38
460,3,19.5,6.5,2.5,1,2031-06-29,6840,10460,34
461,1,3.0,3.0,1.0,1,2030-10-14,4868,10461,18
462,1,6.0,6.0,2.0,1,2032-09-13,2173,10462,3
463,2,14.0,7.0,2.5,1,2031-08-20,7407,10463,24
464,1,6.5,6.5,2.5,1,2031-01-25,8963,10464,35
465,3,19.5,6.5,2.5,1,2032-07-05,8994,10465,28
466,1,3.0,3.0,1.0,1,2031-10-11,7369,10466,5
467,3,9.0,3.0,1.0,1,2030-03-06,5599,10467,20
468,1,6.0,6.0,2.0,1,2032-11-25,8256,10468,9
469,3,6.0,2.0,0.5,1,2031-05-17,6456,10469,36
470,3,19.5,6.5,2.5,1,2030-12-21,9053,10470,21
471,1,5.5,5.5,2.0,1,2031-12-13,2079,10471,12
472,3,6.0,2.0,0.5,1,2030-08-16,4129,10472,23
473,1,2.0,2.0,0.5,1,2031-09-23,2271,10473,36
474,1,6.5,6.5,2.5,1,2030-01-29,6525,10474,27
475,3,19.5,6.5,2.5,1,2031-09-02,1418,10475,33
476,1,5.5,5.5,2.0,1,2032-07-12,5152,10476,12
477,2,11.0,5.5,2.0,1,2031-09-24,134,10477,39
478,2,10.0,5.0,2.0,1,2032-08-11,2428,10478,22
479,3,19.5,6.5,2.5,1,2032-07-13,3910,10479,21
480,3,9.0,3.0,1.0,1,2030-11-10,1770,10480,5
481,1,6.5,6.5,2.5,1,2031-03-28,9796,10481,27
482,2,15.0,7.5,3.0,1,2031-07-01,6783,10482,11
483,1,6.5,6.5,2.5,1,2031-01-03,8092,10483,15
484,2,12.0,6.0,2.0,1,2032-12-29,5238,10484,9
485,2,13.0,6.5,2.5,1,2031-12-01,4281,10485,27
486,1,2.5,2.5,1.0,1,2030-05-03,5817,10486,16
487,2,4.0,2.0,0.5,1,2030-02-28,3156,10487,2
488,3,13.5,4.5,1.5,1,2031-04-29,1453,10488,1
489,1,3.0,3.0,1.0,1,2032-01-05,4098,10489,18
490,3,16.5,5.5,2.0,1,2031-09-09,4730,10490,4
491,3,13.5,4.5,1.5,1,2031-10-06,8839,10491,1
492,2,6.0,3.0,1.0,1,2031-06-05,8108,10492,18
493,3,12.0,4.0,1.5,1,2030-01-26,5429,10493,13
494,2,13.0,6.5,2.5,1,2031-03-16,1465,10494,21
495,2,4.0,2.0,0.5,1,2031-08-26,5201,10495,36
496,1,3.0,3.0,1.0,1,2032-07-20,6538,10496,18
497,1,6.5,6.5,2.5,1,2031-09-26,1497,10497,28
498,3,19.5,6.5,2.5,1,2030-06-05,4902,10498,27
499,3,19.5,6.5,2.5,1,2032-09-30,5848,10499,15
500,1,5.5,5.5,2.0,1,2031-06-05,2965,10500,4
501,3,19.5,6.5,2.5,1,2030-12-08,35,10501,27
502,3,6.0,2.0,0.5,1,2030-01-26,3157,10502,6
503,3,22.5,7.5,3.0,1,2030-12-03,5234,10503,11
504,2,11.0,5.5,2.0,1,2030-11-08,3150,10504,39
505,3,6.0,2.0,0.5,1,2031-06-25,9764,10505,26
506,1,6.5,6.5,2.5,1,2031-08-28,1905,10506,15
507,1,2.0,2.0,0.5,1,2031-04-17,8544,10507,38
508,3,15.0,5.0,2.0,1,2031-12-27,7222,10508,22
509,1,6.5,6.5,2.5,1,2030-08-02,5355,10509,21
510,2,4.0,2.0,0.5,1,2031-04-08,867,10510,23
511,1,5.5,5.5,2.0,1,2031-06-04,9835,10511,25
512,2,6.0,3.0,1.0,1,2031-06-15,2631,10512,20
513,1,6.5,6.5,2.5,1,2032-04-25,3905,10513,21
514,1,6.5,6.5,2.5,1,2031-03-21,695,10514,15
515,1,2.5,2.5,1.0,1,2032-05-23,3425,10515,30
516,2,8.0,4.0,1.5,1,2032-07-02,2904,10516,13
517,2,4.0,2.0,0.5,1,2032-08-23,1637,10517,38
518,2,4.0,2.0,0.5,1,2032-09-14,849,10518,36
519,3,9.0,3.0,1.0,1,2030-02-08,4976,10519,14
520,2,13.0,6.5,2.5,1,2032-04-25,6197,10520,21
521,1,2.0,2.0,0.5,1,2031-06-08,2329,10521,36
522,1,5.0,5.0,2.0,1,2031-04-06,2857,10522,22
523,1,7.5,7.5,3.0,1,2030-04-18,8743,10523,11
524,3,16.5,5.5,2.0,1,2031-12-03,4989,10524,4
525,3,12.0,4.0,1.5,1,2031-06-19,1856,10525,13
526,3,9.0,3.0,1.0,1,2031-04-17,8544,10526,14
527,2,13.0,6.5,2.5,1,2030-10-29,4924,10527,35
528,3,19.5,6.5,2.5,1,2030-08-20,7108,10528,28
529,1,6.5,6.5,2.5,1,2032-03-11,1258,10529,21
530,3,21.0,7.0,2.5,1,2032-07-19,288,10530,24
531,2,8.0,4.0,1.5,1,2030-05-26,1644,10531,13
532,2,5.0,2.5,1.0,1,2032-12-20,812,10532,16
533,3,18.0,6.0,2.0,1,2030-08-05,6482,10533,19
534,3,12.0,4.0,1.5,1,2030-05-13,6297,10534,32
535,3,16.5,5.5,2.0,1,2030-01-17,1701,10535,39
536,2,11.0,5.5,2.0,1,2032-02-15,5847,10536,25
537,1,3.0,3.0,1.0,1,2032-08-01,7370,10537,5
538,2,13.0,6.5,2.5,1,2031-05-24,5171,10538,33
539,2,11.0,5.5,2.0,1,2030-02-23,358,10539,39
540,2,11.0,5.5,2.0,1,2030-02-19,9441,10540,4
541,3,7.5,2.5,1.0,1,2032-07-02,6191,10541,16
542,3,18.0,6.0,2.0,1,2032-06-23,3401,10542,3
543,3,18.0,6.0,2.0,1,2032-07-29,1349,10543,8
544,1,2.0,2.0,0.5,1,2030-10-22,6394,10544,26
545,2,13.0,6.5,2.5,1,2031-10-20,9073,10545,35
546,2,13.0,6.5,2.5,1,2030-08-29,8179,10546,34
547,3,15.0,5.0,2.0,1,2031-04-13,7843,10547,22
548,3,19.5,6.5,2.5,1,2032-10-28,2659,10548,15
549,2,6.0,3.0,1.0,1,2030-07-15,8043,10549,5
550,2,13.0,6.5,2.5,1,2030-12-21,9305,10550,33
551,3,21.0,7.0,2.5,1,2032-11-13,9814,10551,24
552,1,2.0,2.0,0.5,1,2032-06-19,8400,10552,40
553,1,2.5,2.5,1.0,1,2032-03-18,8185,10553,16
554,3,18.0,6.0,2.0,1,2032-03-23,5148,10554,3
555,1,6.5,6.5,2.5,1,2032-11-24,308,10555,21
556,1,3.0,3.0,1.0,1,2030-06-11,755,10556,37
557,1,4.5,4.5,1.5,1,2031-11-05,7847,10557,31
558,3,6.0,2.0,0.5,1,2031-05-13,6305,10558,38
559,3,16.5,5.5,2.0,1,2032-02-21,321,10559,25
560,1,5.0,5.0,2.0,1,2030-09-26,4062,10560,22
561,1,6.5,6.5,2.5,1,2031-07-17,906,10561,27
562,2,13.0,6.5,2.5,1,2030-01-24,2586,10562,27
563,3,16.5,5.5,2.0,1,2032-09-11,2173,10563,12
564,3,12.0,4.0,1.5,1,2030-06-19,6618,10564,32
565,2,4.0,2.0,0.5,1,2032-12-09,4291,10565,36
566,1,5.5,5.5,2.0,1,2030-06-07,1032,10566,17
567,1,2.0,2.0,0.5,1,2030-01-12,9238,10567,23
568,1,6.5,6.5,2.5,1,2031-07-20,9137,10568,35
569,2,13.0,6.5,2.5,1,2030-01-23,4430,10569,35
570,1,6.0,6.0,2.0,1,2030-11-03,8370,10570,3
571,1,6.5,6.5,2.5,1,2031-08-05,2398,10571,28
572,2,6.0,3.0,1.0,1,2030-11-19,1593,10572,14
573,3,12.0,4.0,1.5,1,2032-11-17,5529,10573,32
574,1,3.0,3.0,1.0,1,2032-04-30,9933,10574,37
575,1,4.0,4.0,1.5,1,2030-06-08,7512,10575,32
576,1,4.0,4.0,1.5,1,2032-06-20,8226,10576,32
577,2,13.0,6.5,2.5,1,2031-05-13,1267,10577,33
578,1,5.0,5.0,2.0,1,2032-09-13,8802,10578,7
579,1,6.5,6.5,2.5,1,2031-10-12,3994,10579,34
580,1,2.0,2.0,0.5,1,2030-01-27,3255,10580,36
581,2,15.0,7.5,3.0,1,2031-03-22,7362,10581,11
582,1,2.0,2.0,0.5,1,2031-12-24,6920,10582,2
583,3,7.5,2.5,1.0,1,2031-01-18,8929,10583,10
584,2,11.0,5.5,2.0,1,2032-02-07,9014,10584,17
585,2,8.0,4.0,1.5,1,2031-08-11,1863,10585,13
586,1,6.5,6.5,2.5,1,2030-07-18,845,10586,35
587,3,6.0,2.0,0.5,1,2031-07-09,4959,10587,2
588,3,18.0,6.0,2.0,1,2031-12-19,2697,10588,3
589,2,4.0,2.0,0.5,1,2031-04-14,8861,10589,40
590,3,16.5,5.5,2.0,1,2032-09-30,669,10590,4
591,1,3.0,3.0,1.0,1,2032-11-14,1780,10591,18
592,1,2.0,2.0,0.5,1,2032-01-23,8518,10592,6
593,2,11.0,5.5,2.0,1,2030-02-22,4452,10593,12
594,3,18.0,6.0,2.0,1,2030-01-12,9487,10594,9
595,1,5.5,5.5,2.0,1,2030-09-17,8255,10595,12
596,2,9.0,4.5,1.5,1,2031-09-29,7345,10596,1
597,2,7.0,3.5,1.0,1,2032-04-21,4446,10597,29
598,2,7.0,3.5,1.0,1,2031-07-07,9537,10598,29
599,2,6.0,3.0,1.0,1,2032-03-14,9197,10599,14
600,1,2.5,2.5,1.0,1,2030-05-09,8796,10600,30
601,3,19.5,6.5,2.5,1,2032-08-17,3526,10601,27
602,1,6.0,6.0,2.0,1,2030-02-25,7469,10602,3
603,1,2.0,2.0,0.5,1,2031-09-13,2438,10603,6
604,1,5.5,5.5,2.0,1,2032-04-06,9630,10604,12
605,2,5.0,2.5,1.0,1,2032-01-14,2049,10605,10
606,2,4.0,2.0,0.5,1,2031-08-02,999,10606,36
607,2,6.0,3.0,1.0,1,2030-02-02,6460,10607,14
608,3,6.0,2.0,0.5,1,2032-02-02,600,10608,23
609,1,6.5,6.5,2.5,1,2032-02-05,5187,10609,35
610,1,5.5,5.5,2.0,1,2030-02-16,2245,10610,17
611,1,7.0,7.0,2.5,1,2031-11-04,3323,10611,24
612,2,4.0,2.0,0.5,1,2030-09-16,7363,10612,38
613,1,3.0,3.0,1.0,1,2031-04-21,7061,10613,37
614,2,7.0,3.5,1.0,1,2032-10-09,679,10614,29
615,2,12.0,6.0,2.0,1,2032-07-10,4572,10615,8
616,1,6.5,6.5,2.5,1,2032-09-09,4206,10616,28
617,2,15.0,7.5,3.0,1,2031-11-18,626,10617,11
618,1,3.0,3.0,1.0,1,2032-09-23,9499,10618,37
619,3,6.0,2.0,0.5,1,2032-05-23,5973,10619,2
620,2,10.0,5.0,2.0,1,2030-05-23,1321,10620,7
621,1,4.0,4.0,1.5,1,2031-05-11,3128,10621,32
622,3,16.5,5.5,2.0,1,2031-01-04,1575,10622,39
623,3,19.5,6.5,2.5,1,2032-08-29,9852,10623,28
624,3,19.5,6.5,2.5,1,2032-06-04,3858,10624,33
625,2,13.0,6.5,2.5,1,2032-09-27,9872,10625,35
626,2,9.0,4.5,1.5,1,2030-02-02,6471,10626,1
627,3,16.5,5.5,2.0,1,2030-09-23,4871,10627,4
628,3,19.5,6.5,2.5,1,2030-10-09,7324,10628,35
629,1,5.5,5.5,2.0,1,2031-04-18,7247,10629,17
630,1,5.5,5.5,2.0,1,2030-04-23,4732,10630,12
631,2,11.0,5.5,2.0,1,2032-09-21,9132,10631,25
632,1,2.0,2.0,0.5,1,2032-02-23,8000,10632,2
633,3,6.0,2.0,0.5,1,2032-08-28,7468,10633,6
634,2,5.0,2.5,1.0,1,2032-09-08,5526,10634,30
635,1,3.0,3.0,1.0,1,2030-10-03,6997,10635,14
636,3,18.0,6.0,2.0,1,2031-02-10,6060,10636,19
637,1,6.5,6.5,2.5,1,2032-04-26,7153,10637,34
638,1,6.0,6.0,2.0,1,2032-02-24,9230,10638,9
639,2,13.0,6.5,2.5,1,2030-09-13,2450,10639,28
640,1,7.5,7.5,3.0,1,2031-04-05,7868,10640,11
641,3,19.5,6.5,2.5,1,2031-10-14,6331,10641,35
642,3,19.5,6.5,2.5,1,2030-05-10,3083,10642,27
643,3,18.0,6.0,2.0,1,2030-01-29,8152,10643,3
644,1,2.5,2.5,1.0,1,2032-10-23,1180,10644,30
645,2,4.0,2.0,0.5,1,2031-12-05,5145,10645,6
646,1,5.0,5.0,2.0,1,2030-01-16,8162,10646,7
647,1,2.5,2.5,1.0,1,2031-12-17,7600,10647,10
648,1,2.0,2.0,0.5,1,2031-03-17,7534,10648,36
649,1,6.5,6.5,2.5,1,2030-05-06,1197,10649,35
650,3,7.5,2.5,1.0,1,2032-08-27,4413,10650,10
651,3,19.5,6.5,2.5,1,2030-12-15,3169,10651,27
652,3,18.0,6.0,2.0,1,2031-01-13,2142,10652,8
653,2,6.0,3.0,1.0,1,2030-06-07,269,10653,5
654,2,4.0,2.0,0.5,1,2030-09-03,7919,10654,6
655,1,6.5,6.5,2.5,1,2031-06-13,3846,10655,27
656,3,6.0,2.0,0.5,1,2031-11-23,1441,10656,36
657,1,3.0,3.0,1.0,1,2030-11-08,8272,10657,14
658,1,2.0,2.0,0.5,1,2030-01-06,2882,10658,40
659,1,7.5,7.5,3.0,1,2030-12-03,745,10659,11
660,1,5.5,5.5,2.0,1,2032-11-03,4109,10660,39
661,1,6.5,6.5,2.5,1,2030-10-24,5303,10661,28
662,2,10.0,5.0,2.0,1,2031-04-13,4055,10662,7
663,2,6.0,3.0,1.0,1,2032-04-29,3530,10663,5
664,3,13.5,4.5,1.5,1,2030-05-07,2448,10664,1
665,1,2.5,2.5,1.0,1,2031-04-26,6772,10665,10
666,2,12.0,6.0,2.0,1,2032-08-07,9510,10666,8
667,1,6.5,6.5,2.5,1,2032-09-25,3080,10667,35
668,1,6.0,6.0,2.0,1,2031-10-20,5094,10668,19
669,2,10.0,5.0,2.0,1,2032-02-06,5187,10669,7
670,3,19.5,6.5,2.5,1,2032-03-03,2180,10670,28
671,2,13.0,6.5,2.5,1,2032-05-22,5014,10671,27
672,1,7.5,7.5,3.0,1,2032-02-04,5089,10672,11
673,2,14.0,7.0,2.5,1,2031-01-09,178,10673,24
674,3,6.0,2.0,0.5,1,2032-12-29,5881,10674,38
675,3,9.0,3.0,1.0,1,2032-03-28,8725,10675,20
676,2,12.0,6.0,2.0,1,2031-07-20,542,10676,19
677,3,19.5,6.5,2.5,1,2031-08-29,5067,10677,21
678,1,6.0,6.0,2.0,1,2030-12-12,457,10678,19
679,2,6.0,3.0,1.0,1,2031-08-08,8848,10679,20
680,2,11.0,5.5,2.0,1,2032-08-27,3884,10680,12
681,1,5.5,5.5,2.0,1,2031-12-05,9326,10681,25
682,3,18.0,6.0,2.0,1,2030-08-23,4477,10682,19
683,1,5.0,5.0,2.0,1,2032-10-01,3391,10683,22
684,3,9.0,3.0,1.0,1,2030-04-26,7892,10684,18
685,3,12.0,4.0,1.5,1,2030-03-09,6246,10685,13
686,1,5.5,5.5,2.0,1,2031-06-03,7084,10686,39
687,2,13.0,6.5,2.5,1,2032-07-20,3665,10687,27
688,2,5.0,2.5,1.0,1,2030-08-06,5638,10688,30
689,3,16.5,5.5,2.0,1,2030-10-04,8700,10689,4
690,2,10.0,5.0,2.0,1,2031-06-12,9151,10690,22
691,2,11.0,5.5,2.0,1,2032-08-15,2901,10691,25
692,2,7.0,3.5,1.0,1,2030-01-04,6072,10692,29
693,3,6.0,2.0,0.5,1,2032-09-08,4132,10693,40
694,2,13.0,6.5,2.5,1,2032-10-11,9207,10694,33
695,1,3.0,3.0,1.0,1,2031-12-19,5052,10695,18
696,3,18.0,6.0,2.0,1,2031-03-18,9533,10696,19
697,1,5.5,5.5,2.0,1,2032-01-05,8472,10697,17
698,1,3.0,3.0,1.0,1,2031-08-04,5333,10698,18
699,2,6.0,3.0,1.0,1,2032-05-01,7333,10699,5
700,3,9.0,3.0,1.0,1,2032-07-29,6058,10700,18
701,1,3.0,3.0,1.0,1,2031-02-24,2868,10701,5
702,1,4.5,4.5,1.5,1,2031-10-23,2091,10702,31
703,2,14.0,7.0,2.5,1,2031-02-27,5874,10703,24
704,2,11.0,5.5,2.0,1,2032-03-15,4044,10704,25
705,2,12.0,6.0,2.0,1,2030-01-28,9141,10705,19
706,3,6.0,2.0,0.5,1,2030-10-10,4226,10706,38
707,1,6.5,6.5,2.5,1,2032-08-13,2987,10707,15
708,1,3.0,3.0,1.0,1,2031-03-16,779,10708,37
709,1,6.0,6.0,2.0,1,2032-12-26,7692,10709,3
710,3,9.0,3.0,1.0,1,2032-11-25,4137,10710,14
711,2,6.0,3.0,1.0,1,2031-08-31,9143,10711,18
712,2,12.0,6.0,2.0,1,2031-10-20,7806,10712,19
713,1,6.5,6.5,2.5,1,2031-08-07,5671,10713,35
714,1,6.5,6.5,2.5,1,2030-11-15,5322,10714,33
715,3,21.0,7.0,2.5,1,2031-11-19,3398,10715,24
716,1,4.5,4.5,1.5,1,2031-11-08,8852,10716,31
717,2,6.0,3.0,1.0,1,2031-10-28,9131,10717,14
718,2,11.0,5.5,2.0,1,2031-08-03,3407,10718,4
719,1,6.0,6.0,2.0,1,2030-05-12,7537,10719,3
720,3,15.0,5.0,2.0,1,2030-07-14,3111,10720,7
721,2,5.0,2.5,1.0,1,2030-10-31,9479,10721,30
722,3,18.0,6.0,2.0,1,2032-09-06,6954,10722,3
723,1,5.5,5.5,2.0,1,2030-01-27,3762,10723,17
724,3,22.5,7.5,3.0,1,2032-08-02,3053,10724,11
725,2,5.0,2.5,1.0,1,2030-05-16,2328,10725,30
726,2,11.0,5.5,2.0,1,2032-05-23,2472,10726,39
727,2,9.0,4.5,1.5,1,2030-10-21,4968,10727,31
728,3,18.0,6.0,2.0,1,2030-08-28,9599,10728,9
729,1,2.0,2.0,0.5,1,2031-08-17,2620,10729,26
730,1,3.0,3.0,1.0,1,2030-09-27,9608,10730,5
731,3,9.0,3.0,1.0,1,2031-01-23,7008,10731,37
732,3,10.5,3.5,1.0,1,2032-12-26,9226,10732,29
733,3,9.0,3.0,1.0,1,2031-01-07,6444,10733,37
734,1,2.0,2.0,0.5,1,2031-04-07,4658,10734,6
735,1,6.5,6.5,2.5,1,2032-02-10,1322,10735,34
736,2,5.0,2.5,1.0,1,2030-09-10,8854,10736,30
737,3,6.0,2.0,0.5,1,2032-04-19,3720,10737,40
738,2,13.0,6.5,2.5,1,2031-12-19,4070,10738,34
739,2,6.0,3.0,1.0,1,2031-09-17,6018,10739,14
740,1,3.0,3.0,1.0,1,2030-09-24,4115,10740,20
741,1,2.0,2.0,0.5,1,2031-05-20,7683,10741,2
742,2,4.0,2.0,0.5,1,2030-02-16,2863,10742,6
743,1,5.0,5.0,2.0,1,2030-04-08,7840,10743,7
744,1,6.5,6.5,2.5,1,2031-08-20,6087,10744,21
745,3,6.0,2.0,0.5,1,2030-03-04,3785,10745,38
746,1,5.0,5.0,2.0,1,2032-04-19,5292,10746,7
747,3,9.0,3.0,1.0,1,2032-08-29,9284,10747,20
748,1,2.0,2.0,0.5,1,2031-03-17,2086,10748,2
749,2,12.0,6.0,2.0,1,2030-10-01,6719,10749,19
750,2,14.0,7.0,2.5,1,2031-10-20,1072,10750,24
751,1,3.0,3.0,1.0,1,2032-07-24,3608,10751,37
752,2,13.0,6.5,2.5,1,2031-08-04,4160,10752,28
753,3,19.5,6.5,2.5,1,2032-10-26,6122,10753,15
754,3,19.5,6.5,2.5,1,2032-10-09,9497,10754,15
755,3,7.5,2.5,1.0,1,2030-07-03,8668,10755,30
756,1,2.5,2.5,1.0,1,2030-02-19,3131,10756,10
757,2,15.0,7.5,3.0,1,2031-06-27,9764,10757,11
758,1,5.0,5.0,2.0,1,2030-09-04,4211,10758,22
759,2,10.0,5.0,2.0,1,2031-11-01,3480,10759,22
760,3,7.5,2.5,1.0,1,2030-11-21,2548,10760,10
761,2,6.0,3.0,1.0,1,2031-05-26,5171,10761,5
762,1,2.5,2.5,1.0,1,2030-06-30,8866,10762,10
763,3,9.0,3.0,1.0,1,2031-10-14,6738,10763,37
764,3,19.5,6.5,2.5,1,2031-03-21,7554,10764,28
765,1,6.5,6.5,2.5,1,2030-09-10,5383,10765,15
766,2,11.0,5.5,2.0,1,2032-07-14,9037,10766,39
767,3,6.0,2.0,0.5,1,2032-11-10,4704,10767,6
768,2,7.0,3.5,1.0,1,2030-03-09,3663,10768,29
769,3,19.5,6.5,2.5,1,2032-09-24,7426,10769,15
770,2,14.0,7.0,2.5,1,2030-01-18,3134,10770,24
771,2,11.0,5.5,2.0,1,2030-10-07,611,10771,25
772,1,2.0,2.0,0.5,1,2031-12-02,9064,10772,40
773,3,6.0,2.0,0.5,1,2032-12-30,388,10773,40
774,2,13.0,6.5,2.5,1,2030-02-25,5494,10774,15
775,3,21.0,7.0,2.5,1,2031-11-03,6969,10775,24
776,1,6.5,6.5,2.5,1,2030-06-04,3141,10776,35
777,3,6.0,2.0,0.5,1,2032-01-03,4461,10777,36
778,3,15.0,5.0,2.0,1,2031-09-14,9615,10778,7
779,3,16.5,5.5,2.0,1,2032-04-24,9425,10779,17
780,1,5.5,5.5,2.0,1,2030-07-18,9451,10780,25
781,2,11.0,5.5,2.0,1,2031-03-08,4049,10781,4
782,1,2.5,2.5,1.0,1,2030-12-19,6181,10782,30
783,3,16.5,5.5,2.0,1,2030-09-24,3939,10783,39
784,2,8.0,4.0,1.5,1,2032-12-12,7862,10784,13
785,1,2.0,2.0,0.5,1,2030-02-27,7304,10785,40
786,1,3.0,3.0,1.0,1,2031-01-16,3763,10786,18
787,1,5.5,5.5,2.0,1,2031-06-30,6199,10787,12
788,3,6.0,2.0,0.5,1,2030-09-28,9659,10788,36
789,1,3.0,3.0,1.0,1,2032-10-11,992,10789,18
790,1,6.5,6.5,2.5,1,2030-05-23,5259,10790,15
791,2,13.0,6.5,2.5,1,2032-11-10,5553,10791,21
792,1,2.0,2.0,0.5,1,2030-01-17,9846,10792,23
793,2,12.0,6.0,2.0,1,2030-09-12,6307,10793,19
794,3,9.0,3.0,1.0,1,2031-08-27,1738,10794,5
795,1,5.5,5.5,2.0,1,2032-01-27,7299,10795,12
796,3,16.5,5.5,2.0,1,2031-06-07,3993,10796,17
797,2,13.0,6.5,2.5,1,2032-06-05,7453,10797,27
798,2,5.0,2.5,1.0,1,2032-12-25,5895,10798,10
799,2,4.0,2.0,0.5,1,2030-01-11,9487,10799,38
800,1,3.0,3.0,1.0,1,2032-09-13,6389,10800,37
801,2,11.0,5.5,2.0,1,2030-10-07,5990,10801,12
802,2,13.0,6.5,2.5,1,2030-03-10,5832,10802,34
803,3,16.5,5.5,2.0,1,2032-09-02,7976,10803,17
804,3,7.5,2.5,1.0,1,2032-05-14,2777,10804,30
805,1,5.5,5.5,2.0,1,2030-01-14,305,10805,25
806,1,2.5,2.5,1.0,1,2030-04-27,7892,10806,10
807,1,6.0,6.0,2.0,1,2032-11-13,9822,10807,9
808,1,2.5,2.5,1.0,1,2032-08-15,9454,10808,10
809,3,18.0,6.0,2.0,1,2030-02-22,5780,10809,19
810,2,12.0,6.0,2.0,1,2030-05-02,3892,10810,9
811,2,8.0,4.0,1.5,1,2031-01-04,7958,10811,32
812,2,13.0,6.5,2.5,1,2032-07-03,1008,10812,33
813,1,6.5,6.5,2.5,1,2032-12-13,2567,10813,15
814,3,9.0,3.0,1.0,1,2030-12-09,5868,10814,5
815,2,6.0,3.0,1.0,1,2031-11-30,3529,10815,18
816,2,8.0,4.0,1.5,1,2032-06-06,2267,10816,13
817,1,2.5,2.5,1.0,1,2032-08-08,8539,10817,16
818,2,4.0,2.0,0.5,1,2031-06-07,3112,10818,2
819,3,6.0,2.0,0.5,1,2032-04-30,3530,10819,6
820,3,6.0,2.0,0.5,1,2031-07-05,6824,10820,6
821,2,8.0,4.0,1.5,1,2032-06-03,3120,10821,32
822,1,7.5,7.5,3.0,1,2032-05-05,2531,10822,11
823,2,15.0,7.5,3.0,1,2031-08-09,720,10823,11
824,1,5.0,5.0,2.0,1,2030-09-10,95,10824,22
825,1,2.0,2.0,0.5,1,2032-10-19,8485,10825,23
826,2,12.0,6.0,2.0,1,2031-09-09,324,10826,9
827,3,6.0,2.0,0.5,1,2031-11-10,3452,10827,38
828,1,6.5,6.5,2.5,1,2030-12-20,4456,10828,21
829,3,10.5,3.5,1.0,1,2031-12-10,3417,10829,29
830,3,12.0,4.0,1.5,1,2031-05-19,1356,10830,32
831,1,4.0,4.0,1.5,1,2031-08-28,5067,10831,32
832,2,12.0,6.0,2.0,1,2031-01-19,8333,10832,8
833,1,6.5,6.5,2.5,1,2032-03-25,9443,10833,27
834,2,11.0,5.5,2.0,1,2031-04-02,9639,10834,25
835,1,5.5,5.5,2.0,1,2032-11-24,5577,10835,4
836,1,2.0,2.0,0.5,1,2032-04-10,3951,10836,38
837,3,15.0,5.0,2.0,1,2030-05-22,2598,10837,7
838,3,16.5,5.5,2.0,1,2032-06-29,171,10838,12
839,1,5.5,5.5,2.0,1,2030-11-07,2490,10839,17
840,3,18.0,6.0,2.0,1,2030-04-02,9280,10840,9
841,3,7.5,2.5,1.0,1,2032-03-19,7164,10841,10
842,3,6.0,2.0,0.5,1,2031-04-23,1391,10842,38
