Id,Obeservacao,QuantidadePessoas,Codigo,DataEntrada,DataSaida,QuantidadeDiaria,Desconto,ValorTotal,Sinal,ValorPago,Status,Tipo,ValorDiaria,Apartamento_Id,Cliente_Id,Movimentacao_Id,Reserva_Id
240,-,3,H0240,2030-06-21,2030-06-23,2,0.0,300.0,0.0,300.0,0,1,150.0,52,1234,240,
241,-,2,H0241,2031-06-22,2031-06-23,1,0.0,100.0,0.0,112.0,0,1,100.0,63,1580,241,
242,-,3,H0242,2030-10-14,2030-10-15,1,0.0,150.0,0.0,164.0,0,1,150.0,12,616,242,
243,-,2,H0243,2032-02-21,2032-02-24,3,0.0,300.0,0.0,304.5,0,1,100.0,47,1099,243,
244,-,3,H0244,2031-05-05,2031-05-08,3,0.0,450.0,0.0,466.0,0,1,150.0,53,995,244,
245,-,2,H0245,2031-06-23,2031-06-24,1,0.0,100.0,0.0,132.5,0,1,100.0,7,678,245,
246,-,2,H0246,2032-08-19,2032-08-22,3,0.0,300.0,0.0,307.5,0,1,100.0,7,165,246,
247,-,2,H0247,2031-11-07,2031-11-08,1,0.0,100.0,0.0,109.0,0,1,100.0,45,332,247,
248,-,2,H0248,2032-09-11,2032-09-12,1,0.0,100.0,0.0,106.0,0,1,100.0,66,419,248,
249,-,3,H0249,2030-12-11,2030-12-12,1,0.0,150.0,0.0,150.0,0,1,150.0,57,1393,249,
250,-,3,H0250,2031-11-03,2031-11-05,2,0.0,300.0,0.0,309.0,0,1,150.0,52,1140,250,
251,-,3,H0251,2030-02-23,2030-02-24,1,0.0,150.0,0.0,150.0,0,1,150.0,10,1819,251,
252,-,4,H0252,2031-04-28,2031-05-01,3,0.0,600.0,0.0,610.0,0,1,200.0,60,112,252,
253,-,3,H0253,2030-04-01,2030-04-05,4,0.0,600.0,0.0,630.0,0,1,150.0,12,523,253,
254,-,2,H0254,2032-01-26,2032-01-29,3,0.0,300.0,0.0,318.5,0,1,100.0,7,977,254,
255,-,3,H0255,2031-05-20,2031-05-21,1,0.0,150.0,0.0,156.5,0,1,150.0,17,215,255,
256,-,2,H0256,2032-09-22,2032-09-26,4,0.0,400.0,0.0,406.5,0,1,100.0,29,521,256,
257,-,4,H0257,2032-01-06,2032-01-10,4,0.0,800.0,0.0,800.0,0,1,200.0,18,380,257,
258,-,2,H0258,2030-05-28,2030-05-30,2,0.0,200.0,0.0,205.0,0,1,100.0,9,80,258,
259,-,2,H0259,2030-02-21,2030-02-22,1,0.0,100.0,0.0,100.0,0,1,100.0,29,660,259,
260,-,4,H0260,2032-09-20,2032-09-24,4,0.0,800.0,0.0,806.0,0,1,200.0,80,915,260,
261,-,3,H0261,2030-02-25,2030-02-26,1,0.0,150.0,0.0,160.0,0,1,150.0,51,898,261,
262,-,2,H0262,2032-07-23,2032-07-24,1,0.0,100.0,0.0,116.0,0,1,100.0,45,1690,262,
263,-,2,H0263,2032-07-02,2032-07-07,5,0.0,500.0,0.0,508.0,0,1,100.0,46,1404,263,
264,-,2,H0264,2032-07-19,2032-07-21,2,0.0,200.0,0.0,200.0,0,1,100.0,63,1706,264,
265,-,2,H0265,2031-01-20,2031-01-22,2,0.0,200.0,0.0,204.5,0,1,100.0,49,1160,265,
266,-,2,H0266,2032-09-07,2032-09-08,1,0.0,100.0,0.0,126.0,0,1,100.0,63,1352,266,
267,-,2,H0267,2031-05-18,2031-05-20,2,0.0,200.0,0.0,200.0,0,1,100.0,26,86,267,
268,-,2,H0268,2030-12-26,2030-12-27,1,0.0,100.0,0.0,110.0,0,1,100.0,27,2003,268,
269,-,2,H0269,2030-06-06,2030-06-08,2,0.0,200.0,0.0,230.0,0,1,100.0,6,922,269,
270,-,3,H0270,2032-09-01,2032-09-02,1,0.0,150.0,0.0,150.0,0,1,150.0,74,1907,270,
271,-,2,H0271,2031-05-01,2031-05-02,1,0.0,100.0,0.0,107.0,0,1,100.0,64,1685,271,
272,-,3,H0272,2032-08-15,2032-08-17,2,0.0,300.0,0.0,332.5,0,1,150.0,71,1484,272,
273,-,2,H0273,2031-08-23,2031-08-24,1,0.0,100.0,0.0,124.5,0,1,100.0,63,1710,273,
274,-,1,H0274,2032-01-07,2032-01-09,2,0.0,100.0,0.0,105.0,0,1,50.0,1,154,274,
275,-,3,H0275,2032-04-10,2032-04-11,1,0.0,150.0,0.0,150.0,0,1,150.0,77,1943,275,
276,-,4,H0276,2030-07-26,2030-07-27,1,0.0,200.0,0.0,211.0,0,1,200.0,61,1497,276,
277,-,3,H0277,2032-08-14,2032-08-17,3,0.0,450.0,0.0,457.0,0,1,150.0,16,1759,277,
278,-,2,H0278,2031-06-02,2031-06-03,1,0.0,100.0,0.0,113.5,0,1,100.0,8,539,278,
279,-,4,H0279,2030-07-24,2030-07-25,1,0.0,200.0,0.0,205.5,0,1,200.0,19,1303,279,
280,-,3,H0280,2030-08-21,2030-08-22,1,0.0,150.0,0.0,183.0,0,1,150.0,55,307,280,
281,-,4,H0281,2032-09-09,2032-09-10,1,0.0,200.0,0.0,221.5,0,1,200.0,59,1114,281,
282,-,4,H0282,2031-04-26,2031-05-01,5,0.0,1000.0,0.0,1019.5,0,1,200.0,21,1031,282,
283,-,3,H0283,2032-06-23,2032-06-24,1,0.0,150.0,0.0,150.0,0,1,150.0,15,1173,283,
284,-,3,H0284,2032-02-26,2032-02-28,2,0.0,300.0,0.0,310.0,0,1,150.0,76,838,284,
285,-,2,H0285,2032-03-15,2032-03-16,1,0.0,100.0,0.0,105.0,0,1,100.0,3,1114,285,
286,-,2,H0286,2030-03-17,2030-03-18,1,0.0,100.0,0.0,111.0,0,1,100.0,47,365,286,
287,-,4,H0287,2030-07-03,2030-07-05,2,0.0,400.0,0.0,414.0,0,1,200.0,39,1645,287,
288,-,3,H0288,2032-07-19,2032-07-23,4,0.0,600.0,0.0,621.0,0,1,150.0,17,768,288,
289,-,3,H0289,2031-08-22,2031-08-23,1,0.0,150.0,0.0,150.0,0,1,150.0,12,1696,289,
290,-,4,H0290,2032-05-04,2032-05-07,3,0.0,600.0,0.0,625.0,0,1,200.0,81,360,290,
291,-,3,H0291,2030-08-31,2030-09-01,1,0.0,150.0,0.0,154.0,0,1,150.0,35,1305,291,
292,-,4,H0292,2032-11-20,2032-11-22,2,0.0,400.0,0.0,418.5,0,1,200.0,39,399,292,
293,-,3,H0293,2032-02-19,2032-02-22,3,0.0,450.0,0.0,450.0,0,1,150.0,30,59,293,
294,-,4,H0294,2031-01-28,2031-01-30,2,0.0,400.0,0.0,430.5,0,1,200.0,18,526,294,
295,-,4,H0295,2030-10-18,2030-10-19,1,0.0,200.0,0.0,207.5,0,1,200.0,81,844,295,
296,-,2,H0296,2031-01-04,2031-01-06,2,0.0,200.0,0.0,209.0,0,1,100.0,27,1562,296,
297,-,2,H0297,2032-10-27,2032-10-29,2,0.0,200.0,0.0,223.5,0,1,100.0,69,1523,297,
298,-,3,H0298,2032-12-04,2032-12-07,3,0.0,450.0,0.0,465.0,0,1,150.0,37,1036,298,
299,-,2,H0299,2031-04-30,2031-05-04,4,0.0,400.0,0.0,416.5,0,1,100.0,26,1636,299,
300,-,2,H0300,2030-02-06,2030-02-10,4,0.0,400.0,0.0,442.5,0,1,100.0,47,1365,300,
301,-,3,H0301,2031-10-28,2031-10-29,1,0.0,150.0,0.0,172.0,0,1,150.0,14,1685,301,
302,-,4,H0302,2032-11-15,2032-11-18,3,0.0,600.0,0.0,603.0,0,1,200.0,41,801,302,
303,-,2,H0303,2030-01-24,2030-01-25,1,0.0,100.0,0.0,113.5,0,1,100.0,2,890,303,
304,-,2,H0304,2032-11-19,2032-11-22,3,0.0,300.0,0.0,310.5,0,1,100.0,28,1226,304,
305,-,2,H0305,2030-01-13,2030-01-14,1,0.0,100.0,0.0,111.0,0,1,100.0,42,1673,305,
306,-,3,H0306,2031-12-13,2031-12-15,2,0.0,300.0,0.0,310.0,0,1,150.0,33,394,306,
307,-,2,H0307,2030-03-18,2030-03-19,1,0.0,100.0,0.0,113.0,0,1,100.0,68,1285,307,
308,-,3,H0308,2032-11-23,2032-11-24,1,0.0,150.0,0.0,173.5,0,1,150.0,34,785,308,
309,-,2,H0309,2031-12-14,2031-12-17,3,0.0,300.0,0.0,305.5,0,1,100.0,23,1210,309,
310,-,3,H0310,2032-12-09,2032-12-11,2,0.0,300.0,0.0,300.0,0,1,150.0,34,1106,310,
311,-,4,H0311,2031-09-03,2031-09-07,4,0.0,800.0,0.0,815.0,0,1,200.0,39,260,311,
312,-,3,H0312,2030-08-05,2030-08-06,1,0.0,150.0,0.0,167.5,0,1,150.0,50,996,312,
313,-,4,H0313,2031-02-16,2031-02-17,1,0.0,200.0,0.0,232.5,0,1,200.0,19,1790,313,
314,-,2,H0314,2032-11-24,2032-11-26,2,0.0,200.0,0.0,200.0,0,1,100.0,3,877,314,
315,-,2,H0315,2031-03-28,2031-03-31,3,0.0,300.0,0.0,326.0,0,1,100.0,48,605,315,
316,-,2,H0316,2032-08-25,2032-08-26,1,0.0,100.0,0.0,106.0,0,1,100.0,2,1289,316,
317,-,2,H0317,2030-04-12,2030-04-13,1,0.0,100.0,0.0,110.0,0,1,100.0,6,1094,317,
318,-,4,H0318,2030-01-20,2030-01-23,3,0.0,600.0,0.0,600.0,0,1,200.0,21,1553,318,
319,-,3,H0319,2031-03-28,2031-03-29,1,0.0,150.0,0.0,178.5,0,1,150.0,16,1179,319,
320,-,2,H0320,2030-02-15,2030-02-17,2,0.0,200.0,0.0,206.0,0,1,100.0,25,1149,320,
321,-,3,H0321,2032-02-20,2032-02-21,1,0.0,150.0,0.0,174.0,0,1,150.0,16,624,321,
322,-,4,H0322,2032-09-10,2032-09-11,1,0.0,200.0,0.0,224.0,0,1,200.0,80,1373,322,
323,-,3,H0323,2032-02-05,2032-02-09,4,0.0,600.0,0.0,631.0,0,1,150.0,30,215,323,
324,-,3,H0324,2031-09-07,2031-09-09,2,0.0,300.0,0.0,330.5,0,1,150.0,50,1683,324,
325,-,4,H0325,2032-09-11,2032-09-15,4,0.0,800.0,0.0,809.0,0,1,200.0,80,1631,325,
326,-,2,H0326,2032-08-30,2032-08-31,1,0.0,100.0,0.0,112.0,0,1,100.0,69,1189,326,
327,-,2,H0327,2030-09-14,2030-09-15,1,0.0,100.0,0.0,116.0,0,1,100.0,67,20,327,
328,-,2,H0328,2031-02-11,2031-02-12,1,0.0,100.0,0.0,104.0,0,1,100.0,25,315,328,
329,-,2,H0329,2030-10-29,2030-10-30,1,0.0,100.0,0.0,100.0,0,1,100.0,68,921,329,
330,-,3,H0330,2032-04-26,2032-04-28,2,0.0,300.0,0.0,306.5,0,1,150.0,54,1751,330,
331,-,3,H0331,2030-01-06,2030-01-08,2,0.0,300.0,0.0,300.0,0,1,150.0,13,1094,331,
332,-,3,H0332,2032-07-12,2032-07-13,1,0.0,150.0,0.0,163.5,0,1,150.0,76,638,332,
333,-,3,H0333,2032-03-10,2032-03-13,3,0.0,450.0,0.0,450.0,0,1,150.0,53,1708,333,
334,-,2,H0334,2032-11-23,2032-11-24,1,0.0,100.0,0.0,119.0,0,1,100.0,62,1222,334,
335,-,2,H0335,2030-03-02,2030-03-05,3,0.0,300.0,0.0,309.0,0,1,100.0,7,54,335,
336,-,2,H0336,2031-01-10,2031-01-12,2,0.0,200.0,0.0,200.0,0,1,100.0,4,109,336,
337,-,2,H0337,2031-04-06,2031-04-08,2,0.0,200.0,0.0,200.0,0,1,100.0,43,1940,337,
338,-,1,H0338,2030-04-29,2030-04-30,1,0.0,50.0,0.0,68.5,0,1,50.0,1,775,338,
339,-,2,H0339,2030-07-30,2030-08-04,5,0.0,500.0,0.0,507.5,0,1,100.0,64,1382,339,
340,-,2,H0340,2030-01-19,2030-01-23,4,0.0,400.0,0.0,400.0,0,1,100.0,62,1268,340,
341,-,4,H0341,2031-03-18,2031-03-19,1,0.0,200.0,0.0,204.0,0,1,200.0,80,1782,341,
342,-,4,H0342,2031-12-13,2031-12-16,3,0.0,600.0,0.0,679.5,0,1,200.0,40,1113,342,
343,-,2,H0343,2032-07-09,2032-07-11,2,0.0,200.0,0.0,200.0,0,1,100.0,64,890,343,
344,-,3,H0344,2030-10-22,2030-10-23,1,0.0,150.0,0.0,152.0,0,1,150.0,37,1563,344,
345,-,2,H0345,2030-02-18,2030-02-19,1,0.0,100.0,0.0,119.0,0,1,100.0,63,1826,345,
346,-,2,H0346,2030-03-13,2030-03-17,4,0.0,400.0,0.0,407.0,0,1,100.0,64,877,346,
347,-,3,H0347,2031-09-07,2031-09-08,1,0.0,150.0,0.0,166.5,0,1,150.0,74,327,347,
348,-,2,H0348,2031-10-11,2031-10-12,1,0.0,100.0,0.0,107.5,0,1,100.0,28,18,348,
349,-,3,H0349,2032-07-15,2032-07-16,1,0.0,150.0,0.0,177.5,0,1,150.0,50,1601,349,
350,-,2,H0350,2032-02-22,2032-02-23,1,0.0,100.0,0.0,100.0,0,1,100.0,8,1151,350,
351,-,3,H0351,2030-11-11,2030-11-14,3,0.0,450.0,0.0,482.5,0,1,150.0,56,75,351,
352,-,2,H0352,2031-01-18,2031-01-19,1,0.0,100.0,0.0,102.0,0,1,100.0,25,1903,352,
353,-,3,H0353,2031-10-22,2031-10-25,3,0.0,450.0,0.0,450.0,0,1,150.0,70,217,353,
354,-,1,H0354,2030-05-18,2030-05-19,1,0.0,50.0,0.0,79.0,0,1,50.0,1,311,354,
355,-,3,H0355,2030-11-22,2030-11-23,1,0.0,150.0,0.0,159.0,0,1,150.0,70,995,355,
356,-,3,H0356,2032-02-13,2032-02-15,2,0.0,300.0,0.0,334.5,0,1,150.0,55,634,356,
357,-,4,H0357,2032-04-28,2032-04-29,1,0.0,200.0,0.0,206.0,0,1,200.0,78,1779,357,
358,-,2,H0358,2030-02-23,2030-02-27,4,0.0,400.0,0.0,411.0,0,1,100.0,42,628,358,
359,-,4,H0359,2030-01-23,2030-01-26,3,0.0,600.0,0.0,623.0,0,1,200.0,61,728,359,
360,-,3,H0360,2030-12-18,2030-12-21,3,0.0,450.0,0.0,450.0,0,1,150.0,14,1807,360,
361,-,3,H0361,2032-02-15,2032-02-16,1,0.0,150.0,0.0,160.5,0,1,150.0,16,624,361,
362,-,3,H0362,2030-01-12,2030-01-13,1,0.0,150.0,0.0,173.5,0,1,150.0,34,1177,362,
363,-,4,H0363,2031-08-01,2031-08-05,4,0.0,800.0,0.0,809.5,0,1,200.0,78,1547,363,
364,-,3,H0364,2031-06-23,2031-06-24,1,0.0,150.0,0.0,156.0,0,1,150.0,55,1486,364,
365,-,3,H0365,2031-07-18,2031-07-19,1,0.0,150.0,0.0,171.0,0,1,150.0,34,1010,365,
366,-,3,H0366,2030-11-09,2030-11-12,3,0.0,450.0,0.0,481.0,0,1,150.0,37,1522,366,
367,-,2,H0367,2031-11-27,2031-11-28,1,0.0,100.0,0.0,130.5,0,1,100.0,63,1258,367,
368,-,3,H0368,2031-10-21,2031-10-22,1,0.0,150.0,0.0,171.0,0,1,150.0,51,629,368,
369,-,3,H0369,2031-03-09,2031-03-10,1,0.0,150.0,0.0,165.0,0,1,150.0,55,1784,369,
370,-,4,H0370,2030-01-13,2030-01-14,1,0.0,200.0,0.0,225.5,0,1,200.0,18,238,370,
371,-,4,H0371,2032-12-20,2032-12-22,2,0.0,400.0,0.0,410.5,0,1,200.0,41,1974,371,
372,-,2,H0372,2030-02-01,2030-02-03,2,0.0,200.0,0.0,200.0,0,1,100.0,49,1881,372,
373,-,2,H0373,2031-05-03,2031-05-04,1,0.0,100.0,0.0,113.5,0,1,100.0,26,1315,373,
374,-,2,H0374,2031-02-10,2031-02-13,3,0.0,300.0,0.0,310.0,0,1,100.0,62,1368,374,
375,-,4,H0375,2030-06-06,2030-06-08,2,0.0,400.0,0.0,418.5,0,1,200.0,79,1938,375,
376,-,2,H0376,2032-01-08,2032-01-12,4,0.0,400.0,0.0,424.5,0,1,100.0,3,778,376,
377,-,2,H0377,2032-08-07,2032-08-09,2,0.0,200.0,0.0,202.5,0,1,100.0,62,462,377,
378,-,2,H0378,2030-08-03,2030-08-04,1,0.0,100.0,0.0,106.5,0,1,100.0,8,1960,378,
379,-,4,H0379,2031-12-23,2031-12-24,1,0.0,200.0,0.0,220.0,0,1,200.0,58,1019,379,
380,-,4,H0380,2032-09-16,2032-09-17,1,0.0,200.0,0.0,200.0,0,1,200.0,81,913,380,
381,-,2,H0381,2031-01-20,2031-01-21,1,0.0,100.0,0.0,106.0,0,1,100.0,6,1108,381,
382,-,2,H0382,2031-10-04,2031-10-05,1,0.0,100.0,0.0,100.0,0,1,100.0,7,1157,382,
383,-,2,H0383,2032-01-12,2032-01-14,2,0.0,200.0,0.0,244.5,0,1,100.0,9,408,383,
384,-,3,H0384,2030-06-29,2030-07-01,2,0.0,300.0,0.0,300.0,0,1,150.0,57,1363,384,
385,-,2,H0385,2032-11-07,2032-11-09,2,0.0,200.0,0.0,206.0,0,1,100.0,46,120,385,
386,-,2,H0386,2032-05-09,2032-05-13,4,0.0,400.0,0.0,419.5,0,1,100.0,4,378,386,
387,-,2,H0387,2030-12-23,2030-12-24,1,0.0,100.0,0.0,116.0,0,1,100.0,26,151,387,
388,-,3,H0388,2032-12-30,2032-12-31,1,0.0,150.0,0.0,156.0,0,1,150.0,13,184,388,
389,-,2,H0389,2030-04-28,2030-05-01,3,0.0,300.0,0.0,309.0,0,1,100.0,65,1200,389,
390,-,2,H0390,2032-08-28,2032-08-29,1,0.0,100.0,0.0,104.5,0,1,100.0,24,734,390,
391,-,3,H0391,2032-06-29,2032-07-02,3,0.0,450.0,0.0,474.5,0,1,150.0,16,1526,391,
392,-,2,H0392,2032-03-08,2032-03-10,2,0.0,200.0,0.0,202.0,0,1,100.0,4,749,392,
393,-,4,H0393,2031-04-11,2031-04-12,1,0.0,200.0,0.0,202.0,0,1,200.0,19,1149,393,
394,-,3,H0394,2031-04-30,2031-05-01,1,0.0,150.0,0.0,169.5,0,1,150.0,31,633,394,
395,-,2,H0395,2030-06-23,2030-06-24,1,0.0,100.0,0.0,129.0,0,1,100.0,4,637,395,
396,-,2,H0396,2030-12-04,2030-12-06,2,0.0,200.0,0.0,206.0,0,1,100.0,46,829,396,
397,-,3,H0397,2031-03-20,2031-03-21,1,0.0,150.0,0.0,150.0,0,1,150.0,51,1518,397,
398,-,2,H0398,2031-06-20,2031-06-22,2,0.0,200.0,0.0,215.5,0,1,100.0,23,1897,398,
399,-,2,H0399,2030-05-01,2030-05-03,2,0.0,200.0,0.0,221.0,0,1,100.0,43,1123,399,
400,-,4,H0400,2032-10-01,2032-10-04,3,0.0,600.0,0.0,600.0,0,1,200.0,40,964,400,
401,-,3,H0401,2032-12-20,2032-12-22,2,0.0,300.0,0.0,307.0,0,1,150.0,10,1314,401,
402,-,2,H0402,2032-06-26,2032-06-29,3,0.0,300.0,0.0,329.0,0,1,100.0,44,1505,402,
403,-,2,H0403,2030-03-13,2030-03-14,1,0.0,100.0,0.0,106.5,0,1,100.0,46,233,403,
404,-,2,H0404,2030-03-29,2030-04-03,5,0.0,500.0,0.0,507.5,0,1,100.0,65,1826,404,
405,-,3,H0405,2031-06-02,2031-06-03,1,0.0,150.0,0.0,167.0,0,1,150.0,71,83,405,
406,-,2,H0406,2030-02-23,2030-02-26,3,0.0,300.0,0.0,332.5,0,1,100.0,49,321,406,
407,-,2,H0407,2030-09-19,2030-09-21,2,0.0,200.0,0.0,214.0,0,1,100.0,4,1926,407,
408,-,4,H0408,2031-02-15,2031-02-18,3,0.0,600.0,0.0,606.5,0,1,200.0,40,1135,408,
409,-,4,H0409,2032-01-19,2032-01-20,1,0.0,200.0,0.0,200.0,0,1,200.0,81,1449,409,
410,-,2,H0410,2030-11-27,2030-11-28,1,0.0,100.0,0.0,113.0,0,1,100.0,3,712,410,
411,-,3,H0411,2030-03-19,2030-03-20,1,0.0,150.0,0.0,171.0,0,1,150.0,72,1865,411,
412,-,2,H0412,2032-02-05,2032-02-06,1,0.0,100.0,0.0,111.0,0,1,100.0,9,1529,412,
413,-,3,H0413,2031-11-07,2031-11-08,1,0.0,150.0,0.0,155.0,0,1,150.0,35,1819,413,
414,-,3,H0414,2032-03-18,2032-03-19,1,0.0,150.0,0.0,163.0,0,1,150.0,12,742,414,
415,-,4,H0415,2032-03-28,2032-03-29,1,0.0,200.0,0.0,200.0,0,1,200.0,39,264,415,
416,-,3,H0416,2032-09-27,2032-09-30,3,0.0,450.0,0.0,456.0,0,1,150.0,17,976,416,
417,-,4,H0417,2032-09-01,2032-09-02,1,0.0,200.0,0.0,206.0,0,1,200.0,39,87,417,
418,-,4,H0418,2030-05-18,2030-05-20,2,0.0,400.0,0.0,400.0,0,1,200.0,80,1744,418,
419,-,3,H0419,2030-04-19,2030-04-21,2,0.0,300.0,0.0,313.0,0,1,150.0,16,1255,419,
420,-,3,H0420,2031-05-02,2031-05-07,5,0.0,750.0,0.0,763.0,0,1,150.0,10,178,420,
421,-,2,H0421,2030-05-11,2030-05-12,1,0.0,100.0,0.0,118.5,0,1,100.0,43,1367,421,
422,-,3,H0422,2031-03-19,2031-03-21,2,0.0,300.0,0.0,300.0,0,1,150.0,55,889,422,
423,-,2,H0423,2032-10-12,2032-10-13,1,0.0,100.0,0.0,117.5,0,1,100.0,28,1583,423,
424,-,4,H0424,2032-11-09,2032-11-11,2,0.0,400.0,0.0,400.0,0,1,200.0,38,672,424,
425,-,3,H0425,2031-05-27,2031-05-29,2,0.0,300.0,0.0,300.0,0,1,150.0,17,650,425,
426,-,3,H0426,2032-11-21,2032-11-25,4,0.0,600.0,0.0,659.5,0,1,150.0,52,223,426,
427,-,3,H0427,2030-04-15,2030-04-17,2,0.0,300.0,0.0,300.0,0,1,150.0,75,1840,427,
428,-,3,H0428,2032-10-08,2032-10-09,1,0.0,150.0,0.0,163.0,0,1,150.0,74,430,428,
429,-,3,H0429,2030-02-20,2030-02-21,1,0.0,150.0,0.0,166.5,0,1,150.0,74,1808,429,
430,-,4,H0430,2032-08-28,2032-08-29,1,0.0,200.0,0.0,217.0,0,1,200.0,19,942,430,
431,-,4,H0431,2032-06-22,2032-06-23,1,0.0,200.0,0.0,209.0,0,1,200.0,21,1437,431,
432,-,2,H0432,2032-01-21,2032-01-26,5,0.0,500.0,0.0,525.5,0,1,100.0,46,1372,432,
433,-,3,H0433,2031-12-03,2031-12-06,3,0.0,450.0,0.0,456.0,0,1,150.0,30,464,433,
434,-,3,H0434,2032-03-30,2032-03-31,1,0.0,150.0,0.0,150.0,0,1,150.0,16,899,434,
435,-,2,H0435,2031-06-15,2031-06-16,1,0.0,100.0,0.0,100.0,0,1,100.0,24,1624,435,
436,-,3,H0436,2032-11-04,2032-11-05,1,0.0,150.0,0.0,157.5,0,1,150.0,12,1346,436,
437,-,2,H0437,2031-02-28,2031-03-03,3,0.0,300.0,0.0,300.0,0,1,100.0,2,627,437,
438,-,2,H0438,2032-01-29,2032-01-31,2,0.0,200.0,0.0,222.5,0,1,100.0,67,164,438,
439,-,4,H0439,2030-07-09,2030-07-11,2,0.0,400.0,0.0,406.0,0,1,200.0,80,97,439,
440,-,2,H0440,2032-11-14,2032-11-18,4,0.0,400.0,0.0,424.5,0,1,100.0,3,595,440,
441,-,3,H0441,2032-09-22,2032-09-24,2,0.0,300.0,0.0,300.0,0,1,150.0,54,1994,441,
442,-,3,H0442,2031-07-03,2031-07-05,2,0.0,300.0,0.0,306.0,0,1,150.0,75,117,442,
443,-,2,H0443,2030-11-08,2030-11-12,4,0.0,400.0,0.0,418.5,0,1,100.0,45,1881,443,
444,-,4,H0444,2030-10-01,2030-10-04,3,0.0,600.0,0.0,602.5,0,1,200.0,41,1526,444,
445,-,2,H0445,2030-01-04,2030-01-07,3,0.0,300.0,0.0,306.0,0,1,100.0,62,984,445,
446,-,2,H0446,2030-12-02,2030-12-06,4,0.0,400.0,0.0,400.0,0,1,100.0,64,577,446,
447,-,4,H0447,2032-09-11,2032-09-13,2,0.0,400.0,0.0,442.0,0,1,200.0,41,1436,447,
448,-,2,H0448,2032-01-01,2032-01-04,3,0.0,300.0,0.0,306.0,0,1,100.0,66,760,448,
449,-,3,H0449,2032-12-06,2032-12-08,2,0.0,300.0,0.0,313.0,0,1,150.0,30,849,449,
450,-,3,H0450,2030-01-11,2030-01-13,2,0.0,300.0,0.0,306.0,0,1,150.0,71,529,450,
451,-,2,H0451,2032-12-19,2032-12-21,2,0.0,200.0,0.0,200.0,0,1,100.0,3,1881,451,
452,-,4,H0452,2032-09-07,2032-09-12,5,0.0,1000.0,0.0,1000.0,0,1,200.0,58,1248,452,
453,-,3,H0453,2030-08-10,2030-08-11,1,0.0,150.0,0.0,175.0,0,1,150.0,13,333,453,
454,-,3,H0454,2032-11-16,2032-11-17,1,0.0,150.0,0.0,160.5,0,1,150.0,30,1823,454,
455,-,3,H0455,2030-05-27,2030-06-01,5,0.0,750.0,0.0,754.0,0,1,150.0,70,1389,455,
456,-,3,H0456,2031-04-03,2031-04-07,4,0.0,600.0,0.0,600.0,0,1,150.0,10,29,456,
457,-,3,H0457,2030-12-11,2030-12-12,1,0.0,150.0,0.0,191.0,0,1,150.0,30,1485,457,
458,-,2,H0458,2030-12-07,2030-12-09,2,0.0,200.0,0.0,207.0,0,1,100.0,45,745,458,
459,-,4,H0459,2030-03-15,2030-03-16,1,0.0,200.0,0.0,200.0,0,1,200.0,81,239,459,
460,-,3,H0460,2032-10-08,2032-10-09,1,0.0,150.0,0.0,150.0,0,1,150.0,13,1634,460,
461,-,2,H0461,2031-01-29,2031-02-02,4,0.0,400.0,0.0,413.0,0,1,100.0,43,535,461,
462,-,2,H0462,2032-08-29,2032-08-30,1,0.0,100.0,0.0,128.0,0,1,100.0,7,1918,462,
463,-,3,H0463,2031-10-19,2031-10-20,1,0.0,150.0,0.0,162.0,0,1,150.0,54,1973,463,
464,-,2,H0464,2032-01-08,2032-01-13,5,0.0,500.0,0.0,506.0,0,1,100.0,5,1367,464,
465,-,4,H0465,2032-09-12,2032-09-14,2,0.0,400.0,0.0,400.0,0,1,200.0,78,1798,465,
466,-,3,H0466,2032-02-04,2032-02-07,3,0.0,450.0,0.0,469.0,0,1,150.0,17,1974,466,
467,-,4,H0467,2031-09-30,2031-10-01,1,0.0,200.0,0.0,212.5,0,1,200.0,38,781,467,
468,-,2,H0468,2030-07-26,2030-07-27,1,0.0,100.0,0.0,100.0,0,1,100.0,62,591,468,
469,-,2,H0469,2031-11-12,2031-11-16,4,0.0,400.0,0.0,400.0,0,1,100.0,26,858,469,
470,-,2,H0470,2031-12-13,2031-12-14,1,0.0,100.0,0.0,139.5,0,1,100.0,25,305,470,
471,-,2,H0471,2030-11-01,2030-11-02,1,0.0,100.0,0.0,112.0,0,1,100.0,63,74,471,
472,-,3,H0472,2031-01-05,2031-01-06,1,0.0,150.0,0.0,170.0,0,1,150.0,11,646,472,
473,-,3,H0473,2031-05-19,2031-05-22,3,0.0,450.0,0.0,480.0,0,1,150.0,17,298,473,
474,-,2,H0474,2031-08-20,2031-08-23,3,0.0,300.0,0.0,304.0,0,1,100.0,65,1730,474,
475,-,2,H0475,2032-08-01,2032-08-02,1,0.0,100.0,0.0,102.0,0,1,100.0,64,126,475,
476,-,2,H0476,2031-11-25,2031-11-28,3,0.0,300.0,0.0,319.0,0,1,100.0,9,864,476,
477,-,2,H0477,2030-12-11,2030-12-14,3,0.0,300.0,0.0,313.0,0,1,100.0,45,335,477,
478,-,2,H0478,2032-05-19,2032-05-20,1,0.0,100.0,0.0,107.0,0,1,100.0,45,2002,478,
479,-,4,H0479,2032-10-31,2032-11-03,3,0.0,600.0,0.0,600.0,0,1,200.0,18,1911,479,
480,-,4,H0480,2032-08-10,2032-08-11,1,0.0,200.0,0.0,226.0,0,1,200.0,60,1077,480,
